"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration","log_actor1_star_meter","log_actor3_star_meter","log_nb_faces"
6.5,6750,2014,7,1.85,14,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,117,585,2447,0,2867,0,313,0,1,0,0,0,1,6.37161184723186,7.80261806344267,17.5043900120782,4.76217393479776,5.74620319054015,7.96102146588337,0
5.7,6761,1993,14,1.85,20,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19000000,92,86,13428,0,630566,0,123050,0,0,0,0,0,1,4.45434729625351,9.50509735809993,16.7599495371307,4.52178857704904,11.7203460558192,13.354373107735,0
8.1,6762,2005,12,2.35,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17500000,121,609,3265,1,13644,0,2907,0,1,0,0,0,1,6.4118182677099,8.09101504171053,16.6777114388937,4.79579054559674,7.97487690055888,9.52105514353854,0
5.7,6770,2000,7,1.85,20,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10000000,101,10,22601,0,6503,0,513,1,0,0,0,0,1,2.30258509299405,10.0257494320691,16.1180956509583,4.61512051684126,6.24027584517077,8.78001888786915,0
5.6,6774,2002,11,2.35,18,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10000000,96,28,10219,1,3281,0,1504,1,0,0,0,0,1,3.3322045101752,9.23200401161221,16.1180956509583,4.56434819146784,7.31588350450979,8.0959035329611,0
7.7,6790,2006,28,1.75,11,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000000,92,1,23187,0,91071,0,4334,0,0,0,0,0,1,0,10.051347055775,13.8155105579643,4.52178857704904,8.3742461820963,11.419394701066,0
6.5,6802,2009,17,2.35,26,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14000000,108,615,2790,4,1932,0,91,1,0,0,0,0,1,6.42162226780652,7.93379687481541,16.4545678875795,4.68213122712422,4.51085950651685,7.56631101477246,1.38629436111989
6.3,6804,2005,13,2.35,21,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32000000,87,206,5268,1,2066,0,304,0,1,0,0,0,1,5.32787616878958,8.56940606286317,17.281246460764,4.46590811865458,5.71702770140622,7.63336964967958,0
6.5,6814,2002,13,1.85,13,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,93,363,6828,3,5905,0,170,1,0,0,0,0,1,5.89440283426485,8.82878708391433,15.4249484703984,4.53259949315326,5.13579843705026,8.68355472863146,1.09861228866811
3.3,6831,1994,33,1.85,12,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6200000,83,22,11194,0,4929,0,1720,0,0,0,0,0,1,3.09104245335832,9.32313319945131,15.6400598500153,4.4188406077966,7.4500795698075,8.50289140670538,0
7.1,6858,2012,10,1.85,5,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32000000,144,2587,980,31,204821,0,263634,1,0,0,0,0,1,7.85825418218603,6.88755257166462,17.281246460764,4.969813299576,12.4823170566009,12.2298917059532,3.43398720448515
6.9,6860,1999,16,1.85,13,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10500000,97,779,1581,3,6326,0,875,1,0,0,0,0,1,6.65801104587075,7.36581283720947,16.1668858151278,4.57471097850338,6.77422388635761,8.75242340386559,1.09861228866811
5.9,6863,2007,11,2.35,22,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,96,71,8498,0,22967,0,2303,0,1,0,0,0,1,4.26267987704132,9.04758612067476,16.8112428315183,4.56434819146784,7.74196789982069,10.0418136820164,0
5.8,6877,2006,12,1.85,20,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52000000,106,615,5318,1,970,0,595,0,1,0,0,0,1,6.42162226780652,8.57885257180297,17.7667542765457,4.66343909411207,6.38856140554563,6.87729607149743,0
6.6,6887,2006,10,1.85,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000000,96,88,16543,1,29865,0,4490,1,0,0,0,0,1,4.47733681447821,9.71371833060702,14.5086577385242,4.56434819146784,8.4096079807363,10.3044425051664,0
3.8,6893,1994,14,2.35,32,18,11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,35000000,102,2366,3290,1,4998,0,1926,0,1,0,0,0,1,7.76895604453833,8.09864284375942,17.3708586194537,4.62497281328427,7.56320059235807,8.5167931113949,0
8.1,6894,2005,19,2.35,11,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30000000,132,2019,1665,1,2570,0,102,0,1,0,0,0,1,7.61035761831284,7.41758040241454,17.2167079396264,4.88280192258637,4.62497281328427,7.85166117788927,0
8,6896,2008,9,2.35,18,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15000000,107,1803,1609,1,31890,0,5454,1,0,0,0,0,1,7.49720722320332,7.38336814699238,16.5235607590665,4.67282883446191,8.60410456340553,10.3700477600041,0
7.6,6934,2009,15,1.85,26,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,15000000,131,8660,1958,0,4542,0,632,1,0,0,0,0,1,9.06647000155648,7.57967882309046,16.5235607590665,4.87519732320115,6.44888939414686,8.4211227226655,0
6.4,6963,1992,16,1.85,25,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10000000,100,257,2389,8,2857,0,10915,0,0,0,0,0,1,5.54907608489522,7.77863014732581,16.1180956509583,4.60517018598809,9.29789326898404,7.95752740223077,2.07944154167984
7.5,6965,2013,17,1.85,23,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,900000,85,2397,5301,0,33774,0,6363,1,0,0,0,0,1,7.78197323443438,8.57565076098781,13.7101500423064,4.44265125649032,8.75825524323279,10.4274465546921,0
7.6,6974,2003,11,2.35,12,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6000000,101,158,8385,1,106266,0,4152,0,1,0,0,0,1,5.06259503302697,9.03419967425731,15.6072700271923,4.61512051684126,8.33134542484572,11.5737006636847,0
5.9,6979,1995,26,1.85,20,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,45000000,96,27,5308,1,3723,0,2284,0,0,0,0,0,1,3.29583686600433,8.5769703954521,17.6221730477346,4.56434819146784,7.7336835707759,8.22228507387272,0
5.6,6982,2005,19,2.35,27,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,45000000,95,94,7436,1,1739,0,1259,0,0,0,0,0,1,4.54329478227,8.91408834884133,17.6221730477346,4.55387689160054,7.13807303404435,7.46106551435428,0
7.3,6983,1985,29,1.85,20,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4000000,108,627,1318,0,10275,0,1781,1,0,0,0,0,1,6.44094654063292,7.18387071506245,15.2018049190842,4.68213122712422,7.48493028328966,9.23746903936444,0
7.8,6986,2013,10,2.35,21,18,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12000000,123,964,924,1,3854,0,1688,1,0,0,0,0,1,6.87109129461055,6.82871207164168,16.3004172077523,4.81218435537242,7.4312996751559,8.25686684897431,0
5.2,6995,2009,21,2.35,6,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,82,1286,5000,0,639,0,1339,1,0,0,0,0,1,7.15929190479756,8.51719319141624,17.5043900120782,4.40671924726425,7.19967834569117,6.45990445437753,0
5.6,7005,2005,10,2.35,21,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,30000000,103,418,9370,2,20965,0,2956,0,1,0,0,0,1,6.03548143252476,9.14526837523247,17.2167079396264,4.63472898822964,7.99159228206809,9.95060965960486,0.693147180559945
7.2,7009,2009,16,2.35,15,7,14,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21000000,99,286,10865,1,3928,0,379,0,1,0,0,0,1,5.65599181081985,9.29330189269053,16.8600329956877,4.59511985013459,5.93753620508243,8.27588566947436,0
5.4,7022,2004,12,1.85,12,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37000000,109,326,1965,4,2452,0,687,0,1,0,0,0,1,5.78689738136671,7.58324752430336,17.4264284706085,4.69134788222914,6.53233429222235,7.8046592970561,1.38629436111989
6.2,7035,2005,16,2.35,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,97,639,5646,8,40170,0,26074,1,0,0,0,0,0,6.45990445437753,8.63870260881343,16.5235607590665,4.57471097850338,10.1686939282227,10.6008757273533,2.07944154167984
7.7,7052,2004,8,1.85,5,14,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000000,124,50,4304,0,3454,0,52,1,0,0,0,0,1,3.91202300542815,8.36730010184162,16.8112428315183,4.82028156560504,3.95124371858143,8.14728825870662,0
8.1,7056,1962,32,1.85,13,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3200000,113,153,5071,1,4036,0,5201,0,0,1,0,0,0,5.03043792139244,8.53129331579502,14.97866136777,4.72738781871234,8.55660619377307,8.3030093814735,0
5.7,7059,2015,14,2.35,18,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14800000,115,1419,2618,3,6687,0,501,1,0,0,0,0,1,7.25770767716004,7.87016594646984,16.5101377387343,4.74493212836325,6.21660610108486,8.80792062205398,1.09861228866811
6.4,7068,2004,11,2.35,29,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27000000,101,491,290,0,4299,0,5129,1,0,0,0,0,1,6.19644412779452,5.66988092298052,17.1113474239686,4.61512051684126,8.54266598738927,8.36613771649628,0
6.3,7083,2000,8,2.35,22,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,33000000,109,839,2897,1,9076,0,5989,1,0,0,0,0,1,6.73221070646721,7.97143099776935,17.3120181194308,4.69134788222914,8.69767973226446,9.11338884589973,0
6.4,7091,2009,22,1.85,22,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18500000,100,619,5970,3,2049,0,440,0,1,0,0,0,1,6.4281052726846,8.69450220638665,16.7332812900486,4.60517018598809,6.08677472691231,7.6251071482389,1.09861228866811
6.4,7104,2012,9,2.35,22,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26000000,110,844,7473,1,5721,0,1774,1,0,0,0,0,1,6.73815249459596,8.91905180393029,17.0736070959858,4.70048036579242,7.48099216286952,8.65189889426853,0
4.6,7114,2012,21,1.85,6,18,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,96,1156,8478,0,4961,0,7870,1,0,0,0,0,1,7.05272104923232,9.04522985191258,15.4249484703984,4.56434819146784,8.97081334141145,8.50936261230105,0
2.3,7115,1998,21,1.85,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,95,166,20564,1,7930,0,9338,0,1,0,0,0,1,5.11198778835654,9.9312972531754,16.1180956509583,4.55387689160054,9.14184737553088,8.97840831462889,0
7.3,7119,1988,21,1.85,26,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,13000000,121,10,6787,1,6200,0,566,1,0,0,0,0,1,2.30258509299405,8.82276429670376,16.3804599154258,4.79579054559674,6.33859407820318,8.73230457103318,0
6.3,7134,2013,33,2.35,6,18,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,143,2996,3080,2,296,0,413,0,1,0,0,0,1,8.00503334463711,8.03268487596762,17.7275335633924,4.96284463025991,6.02344759296103,5.69035945432406,0.693147180559945
8,7138,2004,17,2.35,27,7,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,137,247,1423,0,6583,0,1987,1,0,0,0,0,0,5.50938833662798,7.26052259808985,17.2167079396264,4.91998092582813,7.59438124255182,8.79224584746788,0
5.7,7153,2013,14,2.35,12,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000000,120,1593,4988,2,5714,0,595,1,0,0,0,0,1,7.37337430991005,8.51479030679993,17.3708586194537,4.78749174278205,6.38856140554563,8.65067458279072,0.693147180559945
7.1,7154,2015,7,2.35,48,18,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,55000000,121,687,1293,0,8115,0,5132,0,1,0,0,0,1,6.53233429222235,7.16472037877186,17.8228437431967,4.79579054559674,8.54325072573553,9.00146947994869,0
6.1,7159,2002,18,2.35,14,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38000000,108,0,51786,1,3671,0,1236,0,1,0,0,0,1,0,10.8548751214477,17.4530967176907,4.68213122712422,7.11963563801764,8.20821938349683,0
8.2,7170,1982,9,2.35,21,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15000000,109,2486,1094,0,12354,0,1905,1,0,0,0,0,1,7.81843027207066,6.99759598298193,16.5235607590665,4.69134788222914,7.5522372875608,9.42173517625584,0
4.8,7171,2007,21,1.78,41,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7000000,111,162,8090,5,4026,0,4439,0,0,0,1,0,1,5.08759633523238,8.99838401005254,15.7614207070196,4.70953020131233,8.39818440483404,8.30052860619974,1.6094379124341
7.8,7193,2012,23,2.35,20,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21000000,122,6941,1295,0,9,0,84,1,0,0,0,0,1,8.84520113533958,7.16626597413364,16.8600329956877,4.80402104473326,4.43081679884331,2.19722457733622,0
6.2,7203,2008,25,2.35,20,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14000000,106,15,23920,2,19259,0,7930,0,1,0,0,0,1,2.70805020110221,10.0824702080646,16.4545678875795,4.66343909411207,8.97840831462889,9.86573376292421,0.693147180559945
6.8,7213,2007,9,2.35,14,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27500000,122,299,4840,2,559,0,1304,1,0,0,0,0,1,5.70044357339069,8.48466999971068,17.1296965626368,4.80402104473326,7.1731917424866,6.3261494731551,0.693147180559945
6.4,7215,2015,15,2.35,15,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12000000,106,558,6854,0,2490,0,16326,0,1,0,0,0,1,6.32435896238131,8.83258770243455,16.3004172077523,4.66343909411207,9.7005142080113,7.82003798945875,0
6.8,7223,1978,13,2.35,22,12,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5000000,130,70,10327,0,4723,0,9723,0,0,0,0,0,1,4.24849524204936,9.2425171036714,15.4249484703984,4.86753445045558,9.18224949180966,8.46019946989612,0
5.5,7247,2009,8,2.35,29,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35000000,101,562,7670,1,8897,0,3067,1,0,0,0,0,1,6.33150184989369,8.9450718943613,17.3708586194537,4.61512051684126,8.02845516411425,9.09346942024477,0
5.7,7266,2010,15,1.85,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52000000,125,18,4381,12,266,0,9,0,1,0,0,0,1,2.89037175789616,8.3850322878139,17.7667542765457,4.8283137373023,2.19722457733622,5.5834963087817,2.484906649788
5.3,7267,2013,7,1.85,20,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2000000,97,0,240491,1,6782,0,4274,0,1,0,0,0,1,0,12.3904379457903,14.5086577385242,4.57471097850338,8.36030543587909,8.82202732268558,0
6.5,7271,2000,9,1.85,6,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15600000,94,630,2999,5,4685,0,2301,1,0,0,0,0,1,6.44571981938558,8.00603417874901,16.5627814722198,4.54329478227,7.74109909003537,8.45212119467252,1.6094379124341
7.1,7309,2011,17,2.35,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,101,2182,4529,1,2017,0,215,1,0,0,0,0,1,7.68799716639302,8.41825644355621,16.3412392022725,4.61512051684126,5.37063802812766,7.60936653795421,0
7.2,7313,1982,16,1.85,21,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5500000,125,573,6872,0,8476,0,3176,0,0,0,0,0,1,6.35088571671474,8.83521046366409,15.5202586502027,4.8283137373023,8.06337782236703,9.04499391938819,0
7.4,7329,2006,15,2.35,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2000000,104,660,8295,1,3454,0,3521,1,0,0,0,0,1,6.49223983502047,9.02340820262454,14.5086577385242,4.64439089914137,8.16650031915505,8.14728825870662,0
5.3,7354,1996,5,1.85,21,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30000000,110,9,22513,3,3925,0,463,0,0,0,0,0,1,2.19722457733622,10.021848199121,17.2167079396264,4.70048036579242,6.13772705408623,8.27512163021651,1.09861228866811
6.4,7370,1994,13,1.85,31,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8000000,107,393,4803,0,6580,0,2137,1,0,0,0,0,1,5.97380961186926,8.47699600166482,15.8949520996441,4.67282883446191,7.66715825531915,8.79179002431936,0
6.7,7376,2006,12,2.35,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14000000,98,69,33017,3,93918,0,6017,0,1,0,0,0,1,4.23410650459726,10.4047778593188,16.4545678875795,4.58496747867057,8.70234407522035,11.4501773401163,1.09861228866811
7.2,7390,1997,14,1.85,18,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3500000,91,666,4275,3,7702,0,4548,1,0,0,0,0,1,6.50128967054039,8.36053938137086,15.0682735264596,4.51085950651685,8.42244285487043,8.94923531437485,1.09861228866811
8.4,7393,1999,15,2.35,5,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,122,3110,646,0,31141,0,625,1,0,0,0,0,1,8.04237800517328,6.4707995037826,16.5235607590665,4.80402104473326,6.4377516497364,10.3462805579103,0
5.5,7423,1991,13,1.85,12,29,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000,110,125,6017,2,33378,0,5301,1,0,0,0,0,1,4.8283137373023,8.70234407522035,16.5235607590665,4.70048036579242,8.57565076098781,10.4156522793033,0.693147180559945
4.6,7428,1986,15,1.85,38,18,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,35000000,110,760,4608,1,8605,0,976,0,0,0,0,0,1,6.63331843328038,8.43554920237573,17.3708586194537,4.70048036579242,6.88346258641309,9.06009870864564,0
8.7,7451,2015,22,2.35,30,11,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1400000,135,14,83425,1,4832907,0,502173,0,1,0,0,0,1,2.63905732961526,11.3317033036196,14.1519827945855,4.90527477843843,13.1266999608195,15.3909587079357,0
6.3,7452,1998,9,1.66,12,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,113,8,10775,0,12535,0,1966,1,0,0,0,0,0,2.07944154167984,9.28498391497195,16.3004172077523,4.72738781871234,7.58375630070711,9.43628001059239,0
6.4,7458,2012,18,2.35,29,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,17000000,95,2805,2671,0,1442,0,453,0,1,0,0,0,1,7.9391588179568,7.89020821310996,16.6487239020205,4.55387689160054,6.11589212548303,7.27378631784489,0
5.9,7467,1987,26,1.85,28,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1100000,92,33,25291,0,9961,0,7303,1,0,0,0,0,1,3.49650756146648,10.138203880203,13.9108207377686,4.52178857704904,8.89604050162011,9.20643274714516,0
7.3,7473,2014,24,2.35,12,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22000000,122,451,3904,3,29895,0,2699,0,0,0,0,0,1,6.11146733950268,8.26975694753298,16.9065530113226,4.80402104473326,7.900636613018,10.305446521315,1.09861228866811
7.2,7482,1954,28,1.37,37,37,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,5000000,127,3,7586,0,16666,0,4396,0,0,1,0,0,1,1.09861228866811,8.93405972224884,15.4249484703984,4.84418708645859,8.38845031552351,9.72112599494215,0
6.4,7484,1981,10,1.85,21,18,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000000,99,45,8405,2,993,0,151,1,0,0,0,0,1,3.80666248977032,9.03658204584272,15.4249484703984,4.59511985013459,5.01727983681492,6.90073066404517,0.693147180559945
6.2,7492,2006,8,2.35,27,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15000000,121,85,19009,4,1127,0,5803,1,0,0,0,0,1,4.44265125649032,9.85266783020615,16.5235607590665,4.79579054559674,8.66613030419061,7.02731451403978,1.38629436111989
6.5,7493,2002,11,1.85,21,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40000000,74,11,34922,2,3935,0,651,0,1,0,0,0,1,2.39789527279837,10.4608722820821,17.5043900120782,4.30406509320417,6.47850964220857,8.2776661608515,0.693147180559945
5,7507,1981,29,2.35,24,18,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18000000,98,35,24846,0,14052,0,5699,0,0,0,0,0,1,3.55534806148941,10.1204520527736,16.7058823158604,4.58496747867057,8.648045999835,9.55052001338572,0
7.6,7533,2002,14,1.85,5,50,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9000000,121,189,19039,0,73616,0,4698,1,0,0,0,0,1,5.24174701505964,9.85424478595768,16.0127351353005,4.79579054559674,8.45489216521886,11.2066176723953,0
7.2,7559,1998,14,2.35,21,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,117,51,19949,0,1807,0,3501,0,1,0,0,0,1,3.93182563272433,9.90093429574841,17.0343863828325,4.76217393479776,8.16080392095467,7.49942329059223,0
5.8,7591,2003,17,2.35,27,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,20000000,105,126,6936,1,1037,0,987,0,0,0,0,0,1,4.83628190695148,8.84448051846038,16.8112428315183,4.65396035015752,6.89467003943348,6.94408720822953,0
3.8,7598,1998,3,2.35,14,15,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13000000,84,33,24983,0,1587,0,5129,1,0,0,0,0,1,3.49650756146648,10.1259508725455,16.3804599154258,4.43081679884331,8.54266598738927,7.36960072052641,0
6.6,7604,1997,27,1.85,28,12,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20000000,94,34,13859,1,1583,0,1278,0,0,0,0,0,1,3.52636052461616,9.5366901200688,16.8112428315183,4.54329478227,7.15305163493748,7.36707705988101,0
6.7,7619,2010,17,2.35,20,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,17000000,132,515,7752,1,24304,0,2907,1,0,0,0,0,1,6.24416690066374,8.9557061535706,16.6487239020205,4.88280192258637,7.97487690055888,10.0983962248356,0
6.7,7628,2008,10,1.85,28,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,20000000,102,524,8899,3,54082,0,4966,0,1,0,0,0,1,6.26149168432104,9.09369418985686,16.8112428315183,4.62497281328427,8.51036996606811,10.8982566922815,1.09861228866811
7.2,7640,2002,17,2.35,13,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000,132,116,10606,1,2423,0,252,0,0,0,0,0,1,4.75359019110636,9.26917515769708,16.1180956509583,4.88280192258637,5.52942908751142,7.79276172081653,0
7.1,7648,2007,8,1.85,20,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2000000,108,294,2652,1,8439,0,3827,0,1,0,0,0,1,5.68357976733868,7.88306935130575,14.5086577385242,4.68213122712422,8.2498364854257,9.04061909715797,0
